spotify_song_id,danceability,acousticness,valence,tempo,energy,time_signature,mode,loudness,key,id
41eaOUtrx9652xj1oo3GmA,0.274,0.962,0.114,83.39,0.296,4,1,-21.033,6,1246
6qw62yijhcET5bD5RwkLAz,0.16,0.97,0.0291,69.267,0.183,4,1,-16.819,3,1247
60INvemo2VdXUU5YOZfFTP,0.12,0.514,0.0469,76.845,0.283,3,1,-16.579,11,1248
6nIIGKfyASHz3gTkGFrvLa,0.422,0.0744,0.0376,130.005,0.464,3,0,-12.564,4,1249
43dazanWx9KvGCs4jcqbtE,0.105,0.309,0.065,91.397,0.223,3,1,-29.848,8,1250
1H64w8li89cJfI9tx3iBBf,0.585,0.0354,0.29,139.972,0.537,4,0,-11.216,8,1251
0DFkHoN7FKjLPRQ1RIOhDR,0.256,0.991,0.0765,70.459,0.0188,5,1,-28.463,0,1252
5gwKr2rtvoBgusuTMS3XOS,0.114,0.674,0.0336,85.979,0.328,1,0,-14.262,1,1253
0WUa9NlbHJwX11vXtMtbBp,0.325,0.446,0.26,76.143,0.445,1,1,-12.26,5,1254
4WLyBSJcbRh2lkTIinhLDn,0.165,0.896,0.0357,113.84,0.438,4,1,-13.797,2,1255
2fkPXXnPh0jhtwcTxLobqd,0.119,0.557,0.0452,68.055,0.555,5,1,-9.081,9,1256
0jDiBf803Blv8rp3QlyOcx,0.0964,0.883,0.0343,73.714,0.145,4,1,-24.62,7,1257
0tp9wsXYVipSGLVu1G6m33,0.193,0.532,0.0306,143.944,0.0671,4,1,-24.525,1,1258
3GbTShwayxBErCMzJ72ppu,0.0991,0.641,0.0682,86.325,0.497,4,1,-10.093,0,1259
7kJp7dwzTEdmx35K1wEYh8,0.232,0.879,0.291,70.416,0.311,4,0,-29.009,3,1260
7e0HabMAjQEYduI1qfYS5r,0.401,0.56,0.0339,99.995,0.186,4,0,-23.161,8,1261
4hxlBScGRBIwP7FYjVzBBN,0.14,0.844,0.0396,73.649,0.141,4,1,-19.327,4,1262
6yMlHBgwnIhrF2Qvnt2Yyn,0.491,0.0471,0.1,101.071,0.377,4,1,-11.203,0,1263
7qzeJS17LVxmTv6B6ZIg7y,0.231,0.0664,0.179,119.956,0.879,4,0,-8.373,11,1264
2CB8NTimUFSiYb6TAskdeH,0.424,0.291,0.257,171.389,0.448,3,0,-12.583,0,1265
21WKOugYJ7HL2EbbNK3WxL,0.224,0.63,0.551,72.287,0.803,4,1,-10.739,1,1266
0LfRVw2aFyi3wqYcRjFZpx,0.164,0.928,0.0257,67.328,0.00522,4,1,-33.134,8,1267
74lavnySEWB8iXb1kIfR3N,0.255,0.315,0.0572,145.845,0.473,3,1,-9.064,4,1268
4sDBBc26qdHckqRpMM6F13,0.129,0.973,0.0789,76.551,0.129,3,0,-19.436,10,1269
26WjmLsNl1MXtnzrLax6DX,0.137,0.243,0.0362,141.644,0.149,4,0,-22.999,8,1270
6dKPSGiyUJeRrZSCxmQBAV,0.474,0.929,0.0547,122.001,0.0297,5,0,-30.764,9,1271
5UL6YibuDrHa7NnEDa8cPO,0.707,0.867,0.13,129.986,0.375,4,0,-14.634,1,1272
0ZSsFQUlK9SGcZw3Idrtaa,0.063,0.0251,0.0499,70.334,0.339,4,1,-15.427,5,1273
2jw4JU0wJkNWURreYQsblk,0.175,0.851,0.0348,133.148,0.345,5,1,-10.739,2,1274
4m8ttWM8IKXyhpv89E867J,0.436,0.362,0.504,75.012,0.76,4,0,-7.906,1,1275
6G5tWfauxQ418TvKaexxxi,0.275,0.948,0.0367,65.156,0.177,4,0,-16.144,1,1276
6doY8PkXq1G5Tu69czt0tG,0.594,0.684,0.298,78.559,0.26,4,0,-16.032,1,1277
1iN7lWXB3OPkKTSdsPcaxI,0.175,0.704,0.0376,116.438,0.23,4,1,-17.388,0,1278
53Wht1VYmaZ57VPAR8aSKK,0.584,0.669,0.127,99.981,0.369,4,1,-13.534,0,1279
4JCQ2ZHe3vACPQo0ABVfEH,0.207,0.96,0.0542,136.692,0.387,4,1,-22.162,4,1280
2GS6isvr1UVSIhvjBLX925,0.328,0.0839,0.0668,133.918,0.475,4,0,-8.588,6,1281
3YXsOx0ucIfsSLLjKC9eeW,0.13,0.956,0.0964,71.499,0.0866,4,0,-30.025,6,1282
7rvvXCLG11oepYRFwISkJZ,0.0902,0.14,0.143,64.179,0.373,4,0,-17.036,4,1283
7ayLcSohixGR4JALYJkpxp,0.0577,0.966,0.221,50.991,0.178,4,1,-17.962,4,1284
1v0uVPU6BWcbog5BiWLWVa,0.205,0.971,0.0389,114.851,0.154,3,1,-25.38,2,1285
77uTCXrLK54xyb2e45kU5a,0.616,0.165,0.449,81.722,0.599,4,0,-13.144,0,1286
2MlJwuRPFGYM28aEq0itbF,0.528,0.357,0.2,109.917,0.722,4,1,-12.92,0,1287
7j4cdrK7lj8V9jRa9fc41w,0.351,0.37,0.0329,118.97,0.264,4,0,-19.629,9,1288
4zcgiC2Vw4su0U6QOCGCMO,0.357,0.915,0.0372,179.976,0.347,4,1,-15.774,0,1289
2qW6a6AcOSvtJk3MLt3t70,0.296,0.0355,0.117,136.151,0.428,3,1,-10.556,7,1290
54Op4kBfJ00NABAz2ZDYCn,0.106,0.93,0.0997,169.712,0.076,4,1,-32.032,0,1291
2J3kiT2VuOV8f1JuGyv2No,0.602,0.0517,0.0784,118.016,0.418,4,0,-12.392,5,1292
075JCikBUbvcACqkRc2SEH,0.254,0.968,0.112,71.049,0.0818,4,1,-26.27,5,1293
7uddScu85rQJVoyZlg0ahV,0.0584,0.951,0.0393,63.9,0.00166,5,1,-40.039,11,1294
3TTZ6IP596dymHB66sKVDD,0.205,0.971,0.0363,119.189,0.248,4,0,-17.868,2,1295
0NS09SANAtx3Nf11mR5I5E,0.191,0.967,0.0283,69.423,0.157,4,0,-23.645,5,1296
3kxC1lTGYIoe18BrfWmPjg,0.164,0.932,0.0321,128.287,0.00396,4,0,-41.409,8,1297
5DjNm2iw6u1rwdPWVustEx,0.0785,0.582,0.0498,68.815,0.316,4,1,-14.861,2,1298
5bbC5ixiiGl7Q3vmXzF1wf,0.0655,0.255,0.0343,74.052,0.336,4,1,-14.202,2,1299
4lhK8ZqDOLb959XMMGcvaT,0.171,0.983,0.0976,122.769,0.0556,1,1,-30.054,1,1300
2Rz7QDQKsBfFXCuvewhmyw,0.561,0.475,0.261,107.028,0.879,4,1,-15.529,1,1301
5JtTSaH8W6UVqViPgpcqTq,0.377,0.712,0.0722,58.722,0.238,4,0,-19.388,2,1302
0fAcrJbWuG5eRntdgal49i,0.261,0.131,0.0396,74.899,0.233,3,0,-18.015,0,1303
3xed88rnG1akCkFu9xwPDq,0.384,0.815,0.217,80.229,0.336,4,1,-16.233,5,1304
0zZIYr7bxWx4RMQx5k4R3G,0.649,0.899,0.0374,116.027,0.566,4,0,-12.913,4,1305
7dU4TLTzGZk9FroEGlMbFi,0.102,0.929,0.113,84.272,0.148,4,0,-21.929,7,1306
4vhXvJ18qDfdZCoz8VR5Ac,0.541,0.0384,0.518,134.983,0.936,4,0,-5.467,6,1307
6O2MhqlT7ZqIYjRyr8kO8t,0.199,0.965,0.0351,74.598,0.143,4,1,-19.541,8,1308
65AXZTNEBO4i5aQ8TAIMGn,0.175,0.901,0.0375,70.559,0.077,4,0,-22.338,4,1309
6vgOqn7w9SaepGlAQqbfMW,0.372,0.261,0.107,116.006,0.309,3,1,-9.934,11,1310
5Jg2SbduiHq0e0EQZiV28D,0.0692,0.991,0.0328,51.106,0.01,5,1,-31.268,1,1311
6ARQSpE9Hhu2U7bZfKNRzX,0.243,0.78,0.157,139.484,0.216,3,0,-16.987,2,1312
3qF9WLEnhK9cX5ol9sNut0,0.144,0.866,0.0347,74.149,0.174,1,1,-18.423,0,1313
4KQyS1qem1w33Qf0OwEHNo,0.536,0.659,0.164,139.999,0.365,4,0,-17.848,5,1314
44XIEFcZKzCh2AoiSNUGoF,0.169,0.903,0.0394,139.08,0.251,4,1,-17.799,4,1315
4SnH0V1cnEPUqMSzgDlxKb,0.515,0.635,0.327,152.405,0.336,4,1,-9.812,9,1316
44SQOW2hynczktADLNPeuH,0.178,0.542,0.0374,127.501,0.202,5,1,-18.563,7,1317
7iupjrZvckPcvC4aeqeqcC,0.193,0.928,0.0366,115.909,0.266,4,1,-15.888,0,1318
2U9rXVRiRnRTL1Y3H1sReI,0.136,0.939,0.0352,143.03,0.0754,3,1,-20.76,2,1319
1L37SbwQb40SvA8hyKicDZ,0.324,0.754,0.0313,180.024,0.252,3,1,-19.429,9,1320
1xPec5BN0Zxv77zrWKq43S,0.543,0.901,0.0222,106.018,0.775,4,0,-17.616,0,1321
5NM9BPW4rjudgzl08JmF9Y,0.52,0.801,0.19,129.985,0.639,4,0,-9.318,8,1322
2AIQ4vQLWyfGGA41iTeA1x,0.433,0.842,0.0391,119.978,0.257,4,1,-14.745,3,1323
0kcGv61gpfoGJqQp5XcKfO,0.207,0.961,0.123,91.959,0.189,4,0,-23.408,9,1324
5tHbDap6SZw6Ml49hJBmBt,0.282,0.893,0.0636,115.0,0.0404,5,1,-27.026,10,1325
47AKjlVcafjGN6IVMhEoy7,0.0875,0.195,0.0302,81.725,0.0905,4,1,-22.659,0,1326
5v8tkWxBbFuRwpS7ou18SN,0.563,0.116,0.0768,100.01,0.51,4,1,-11.912,10,1327
0PGy1hV7iaBtzezPbhmvwh,0.602,0.865,0.398,152.004,0.416,4,1,-16.208,11,1328
5O8QPnzttzPn9Wm80Ch9ks,0.529,0.665,0.0907,124.871,0.249,4,1,-10.242,10,1329
6kUjLo3w52Jr3PizmsXJfL,0.348,0.884,0.148,102.791,0.283,4,0,-23.431,10,1330
1lOcrnozGrvheMdl6Ld2PA,0.462,0.967,0.0675,96.427,0.145,4,0,-25.761,6,1331
2x5OWVqVk64FPDM0xbVIJb,0.0659,0.456,0.0358,64.744,0.19,4,0,-21.411,2,1332
1ScxTVbxBDjFBawBe9bkk8,0.163,0.977,0.0709,77.642,0.224,5,0,-19.735,1,1333
4IUgpL0CgSiloUOHzgd6Qe,0.59,0.16,0.396,89.871,0.837,4,0,-10.138,4,1334
0TRq2ogAfvdVXKnZ6yvv9O,0.147,0.797,0.028,82.203,0.0979,3,1,-22.11,2,1335
793jTClDbqmxFme8QUl0JE,0.657,0.639,0.481,119.029,0.605,4,0,-9.838,3,1336
1Q3ku4n6R1Ax3IYTEevKIH,0.196,0.921,0.0934,90.796,0.0106,4,1,-24.383,7,1337
4FQmaOEkeF4hDnm4IFrsU4,0.614,0.0487,0.129,106.991,0.4,4,0,-14.667,10,1338
5uvvHTxUGFI6oR9Mj5YIca,0.296,0.549,0.342,79.645,0.25,4,0,-14.139,1,1339
26txolfsixS8C767jpTREx,0.294,0.134,0.248,119.424,0.553,5,1,-18.73,5,1340
3p1Yl3BAZeQzYn3kvSdjhf,0.256,0.849,0.182,93.147,0.0317,3,0,-34.631,2,1341
4UmwjnEQ4CZy9XmaN52r0I,0.173,0.848,0.112,72.973,0.0776,4,1,-26.584,6,1342
3d6QJOieoJ1vzSUVfI71DL,0.564,0.786,0.276,134.719,0.33,4,1,-22.08,7,1343
2auBuIN7gvImZfmjrm3IP2,0.217,0.944,0.0348,137.277,0.187,4,0,-17.336,0,1344
0ApTmyUvF4lb0ZgYGsNszm,0.298,0.935,0.0705,131.868,0.258,5,0,-20.189,11,1345
4upUGbQVqH0qlhEmCM79f1,0.342,0.881,0.146,119.954,0.215,4,0,-23.566,4,1346
5SeGooG3KMy70se6NQOyKQ,0.223,0.939,0.332,129.499,0.215,4,0,-22.173,5,1347
4g2dDlVCL7KMBhN6c37RjY,0.568,0.154,0.623,93.98,0.707,4,0,-7.07,9,1348
56ZqOPBDrB2Gky4WyigPZL,0.0843,0.953,0.0304,167.404,0.225,5,1,-17.751,1,1349
7jP3ujnhskTEljh8Z1ZoME,0.462,0.535,0.097,99.938,0.394,4,1,-12.126,2,1350
3aSi0UcesbPx5ADnOqxkrr,0.638,0.666,0.357,145.81,0.258,4,1,-19.167,0,1351
37w68HoPKVnKdzmODQM9XJ,0.306,0.00105,0.139,114.051,0.269,4,0,-21.376,2,1352
7B7GBaoKy3m0kCFETR56wv,0.226,0.00186,0.412,145.588,0.928,4,1,-6.776,11,1353
0lXbcnyo5T3VTa7gJ9fdGo,0.312,0.992,0.0583,120.408,0.259,4,0,-12.864,10,1354
37M41PAcfHxGqBRnv9s1Hg,0.259,0.0209,0.0907,117.634,0.843,4,0,-17.215,9,1355
2cGl86sWlcRFyrQCrrQSu6,0.192,0.996,0.0569,128.173,0.0311,3,1,-33.775,8,1356
06rQSwMXFGuJbBPjc9ogR8,0.41,0.863,0.0354,74.972,0.222,4,1,-20.665,2,1357
5Nn2Dj7OQsGL6pgQ9iIzPp,0.747,0.0107,0.594,93.804,0.68,4,1,-6.187,1,1358
4MmCcWK23yzJMABFMpESq2,0.528,0.347,0.0454,90.012,0.161,4,1,-18.59,1,1359
6a4aOhIYhn4CRrPTOu2ZG8,0.209,0.628,0.0382,127.953,0.266,4,0,-14.703,0,1360
6CFNc0E6BDcB8YxeDoeRsc,0.559,0.134,0.134,107.063,0.444,4,1,-16.576,11,1361
4Eo2MHTPX1YiVwVxOiLvXT,0.143,0.652,0.0364,95.663,0.357,4,0,-10.893,1,1362
3nIxBv8UxEWjFeSxKmARAP,0.0828,0.738,0.0339,76.87,0.111,1,0,-24.83,9,1363
43Bx78yw7xZufzOXAZLDb2,0.796,0.0524,0.0827,109.521,0.169,3,1,-17.237,0,1364
3PGYnbU4HJDUw01PrME2pz,0.417,0.826,0.555,148.094,0.111,5,0,-31.491,9,1365
1P5T6qvtEHtbiDOelBWGHD,0.603,0.287,0.327,149.991,0.558,4,0,-10.849,1,1366
3yPHr3ok7ZITWjPnEkwzM6,0.479,0.573,0.172,90.022,0.653,4,1,-12.564,4,1367
2bdZDXDoFLzazaomjzoER8,0.449,0.952,0.0558,130.052,0.192,4,0,-15.025,1,1368
2YVcbo0rnBYMvWrk2XR18i,0.145,0.988,0.0643,69.35,0.00803,3,1,-31.87,1,1369
2Piq9BsX9ooaJpAUGYt5aF,0.228,0.812,0.0393,198.067,0.227,4,1,-25.842,5,1370
4OTN2EZQOM91H3oqtOAfYk,0.674,0.0788,0.0666,134.984,0.728,4,0,-9.468,10,1371
5ybJzE6ZVCoNDZgvsP5uyF,0.49,0.749,0.156,89.973,0.546,4,1,-9.537,0,1372
41RiTUEXw8uoCtLd8pcHVy,0.651,0.52,0.373,169.614,0.379,4,0,-15.299,6,1373
0MSEhfQE0256xTKHtaNkXB,0.143,0.481,0.108,81.162,0.136,4,1,-24.691,0,1374
7JaALg9qWbSkMfa5T57W22,0.253,0.822,0.0801,124.993,0.23,4,1,-28.561,1,1375
2FWJQybUKPLQN83m6JJHP7,0.602,0.24,0.18,89.994,0.483,4,0,-14.196,1,1376
3ONsSEoO1F8uZvmBTbVfkT,0.667,0.00129,0.0391,120.015,0.429,4,1,-12.137,11,1377
7nkzPU4yoikgLfLoqsxPYy,0.187,0.988,0.142,83.213,0.0972,4,1,-17.09,10,1378
2Gx9hoFSvLApiHdZcR9yuB,0.715,0.0828,0.187,134.983,0.658,4,1,-9.933,10,1379
1J8gbb9DQSuakltxpmzJAO,0.597,0.951,0.227,100.029,0.228,4,1,-24.343,1,1380
2eFKueVyDLr80sZJkLyw9P,0.371,0.87,0.22,133.209,0.308,4,0,-22.217,11,1381
4loerFF8WG6Uom9CDi9MTB,0.277,0.444,0.0325,89.905,0.178,3,1,-21.259,5,1382
3NtRkMoGXC8uEROxrwqPfa,0.176,0.264,0.0362,77.003,0.295,4,1,-13.666,7,1383
4zAIjDgHoNvnurVCU92XkT,0.406,0.829,0.0737,98.797,0.319,4,1,-15.813,1,1384
3lQk2XdEx2qgZq5R72OQa4,0.151,0.994,0.136,85.345,0.246,3,1,-17.689,0,1385
1qpj1knVmqUhi2e6oeHqMC,0.433,0.82,0.154,140.041,0.435,4,0,-8.929,9,1386
2BndJYJQ17UcEeUFJP5JmY,0.81,0.414,0.297,136.028,0.591,4,1,-13.385,8,1387
75mKWiiRgJ3HDyClWZ3mOh,0.658,0.0173,0.572,126.991,0.816,4,1,-6.595,0,1388
5aLR7CLKHY4k1rNA6SgKoc,0.469,0.861,0.0379,120.002,0.129,4,1,-28.51,5,1389
7m2iqOIBuCT0XvMkv4wYNv,0.068,0.11,0.0342,75.012,0.133,3,1,-25.302,10,1390
4Gvazg61q44ezt5LI93GNW,0.506,0.702,0.114,90.003,0.161,4,1,-24.613,1,1391
02Xgw6IdNV1fxbhFFxfnCC,0.156,0.631,0.0392,133.684,0.338,4,0,-18.908,0,1392
37IwDzmSZXEZcER596VF3w,0.559,0.0484,0.0834,170.048,0.379,4,0,-12.96,4,1393
4Piypso6HAayTb3FwJIIaW,0.109,0.989,0.0441,70.122,0.00459,3,0,-32.667,9,1394
1zmd7f8R6rfm0Tnw4pFA80,0.334,0.987,0.204,67.953,0.0957,4,0,-15.617,6,1395
7DggAuNltLAhPaineGWUpD,0.131,0.547,0.0868,71.713,0.00768,4,0,-33.492,4,1396
1NvIyNssIUX41tEyWoS2aR,0.268,0.564,0.0475,109.997,0.455,4,1,-15.155,8,1397
7qOoo8TF2BaDsx5Ay6tF5g,0.129,0.983,0.0327,62.405,0.113,4,1,-23.157,7,1398
5iGf8QFnltrfTCxT5u6YI4,0.335,0.257,0.127,142.917,0.415,4,0,-10.493,7,1399
5z0QLEpkbUh00SevSuYxOh,0.447,0.0194,0.276,90.82,0.704,3,1,-8.83,6,1400
4iCjh6ybA5uiLSIAlcrFuV,0.118,0.168,0.0377,77.918,0.225,4,1,-19.356,0,1401
1HQBJn15KYL902c7PHDYPK,0.0675,0.864,0.0344,72.449,0.0578,3,0,-33.058,10,1402
7iXPCxQcP0FMJ9lDbYKTNo,0.233,0.287,0.193,175.635,0.696,3,0,-14.286,9,1403
49vl5kHdrHhLWmDRCeY0oG,0.371,0.823,0.0297,101.984,0.195,4,0,-24.556,4,1404
3Hwil54mTI3K83ghQACiWs,0.554,0.173,0.28,132.995,0.669,4,0,-14.762,5,1405
7AFWR8Ekh1QMqoLPPFMahO,0.675,0.578,0.336,119.988,0.48,4,1,-11.284,0,1406
40Pra2iBKPCnDJ4uamAk0g,0.0708,0.00284,0.0302,77.071,0.35,4,0,-11.67,5,1407
1rHIKlOhiycXH4HwOcoRM0,0.193,0.931,0.0426,95.787,0.241,4,0,-16.209,2,1408
6yyJIN1jr2qOC1vXYxkALj,0.558,0.942,0.287,160.052,0.491,4,0,-14.688,9,1409
40AIZLCdm792s8DvwpPRLd,0.52,0.864,0.161,98.639,0.159,4,1,-18.273,11,1410
70ILBHXBb79eR09QhU2ft8,0.455,0.918,0.0511,106.045,0.296,4,1,-14.201,2,1411
0JjiFVcNMWRSRWFryj4Cwv,0.167,0.783,0.0358,73.586,0.169,4,0,-21.587,9,1412
28KcS7Otucbm1uRQs8k21t,0.186,0.934,0.0384,68.31,0.00873,4,1,-37.611,11,1413
7fHnHy7pH4hHLQxBq1NbE8,0.204,8.94e-06,0.089,89.485,0.405,4,1,-10.01,7,1414
19Xl5k0LW5sIiaEQqdho8h,0.671,0.901,0.0745,115.987,0.275,4,1,-15.999,4,1415
2zbt8cQf1EFoKlkbkKRz5V,0.0673,0.553,0.032,60.248,0.174,4,0,-20.386,11,1416
4FTPWFrUzsZUYvIC1VSBxU,0.216,0.99,0.223,178.712,0.061,3,0,-26.178,8,1417
72vsE7d6iMu5lHto7xAPye,0.148,0.0314,0.0723,139.422,0.62,5,0,-16.511,7,1418
5J0Lcr0ohEcayYdTkc9ryY,0.241,0.322,0.0398,113.581,0.162,3,1,-24.537,5,1419
5x823Kkxfwzs8d6mLgGk6y,0.502,0.0194,0.355,164.276,0.747,4,1,-10.15,7,1420
6uoM7KHsyJsHZqBQHKjQbc,0.525,0.732,0.338,87.989,0.499,3,0,-9.023,0,1421
2qvXaAyYLBo6PaP85cb1Xn,0.162,0.98,0.0398,106.058,0.0823,3,0,-24.544,1,1422
4w3bDJJwmlomeCOXT4oBr1,0.0641,0.594,0.0389,71.925,0.324,1,1,-16.049,5,1423
3bh0lh0I5pM7q6v6Di0Py1,0.587,0.0458,0.489,92.987,0.453,4,1,-11.269,0,1424
1LDQpmzXg5ZFfdqdBQFw03,0.684,0.934,0.197,132.022,0.385,4,1,-17.157,11,1425
1g4Xeng5mtYrcW71tEP4Xh,0.291,0.856,0.036,89.162,0.239,4,1,-23.092,11,1426
53AVO74VO9jHqRcMgaLzpM,0.184,0.366,0.0915,41.497,0.459,4,0,-11.652,11,1427
5rhGyrwZKmnTwfkC517QXg,0.0814,0.993,0.0313,83.55,0.164,4,1,-17.764,2,1428
3qq8XPwF2DoBhENRgLQ7ET,0.182,0.963,0.0473,119.434,0.0444,4,0,-26.303,6,1429
04ZbcIONrJTCECTaYrheNB,0.445,0.295,0.054,126.995,0.673,4,0,-12.773,1,1430
6INLpBxo9F5QMer04VXEnd,0.435,0.00111,0.206,111.896,0.651,4,1,-6.152,0,1431
4FcBy6jwKgWOF9kZ34a7Aj,0.677,0.91,0.198,124.0,0.443,4,1,-13.816,2,1432
464ZqN4UqyJTbibnQfsBeG,0.122,0.825,0.0323,95.484,0.0261,4,0,-32.465,4,1433
7eK4NdZ2XrtCM4fO8Zj9Ws,0.563,0.0274,0.533,89.978,0.854,4,1,-7.804,0,1434
688DZF6e1MH5Uf409dwaHm,0.546,0.784,0.363,169.96,0.291,4,1,-12.252,7,1435
6iY6xcbVExYhCU0FkEjiaJ,0.103,0.738,0.0337,87.467,0.301,4,1,-14.999,0,1436
4GFkGQxGMrfJMDxPGX6qJ3,0.652,0.143,0.0583,110.003,0.274,4,0,-20.906,8,1437
0p8gq23UoCaw6mfndx470w,0.678,0.151,0.338,87.99,0.663,4,1,-10.035,1,1438
71LIdIfvcrIRkJNw0RT2IU,0.0618,0.972,0.0357,68.657,0.307,3,1,-16.444,7,1439
0ZboYMeJy70s8PD3Kbeoa9,0.525,0.54,0.635,142.064,0.734,4,0,-8.633,4,1440
3TeDcwlWPK3DWL7lrhPHly,0.643,0.129,0.429,115.029,0.647,4,0,-8.663,11,1441
2istu894uff1nO5a20xmjK,0.239,0.774,0.0392,85.535,0.367,4,0,-13.115,3,1442
7tYWOS9QQkJgaJ0a4WfUyk,0.252,0.982,0.0366,127.991,0.136,3,0,-22.909,3,1443
27Wy3mCVRdW9ih3jFxRvtb,0.58,0.917,0.0339,114.352,0.854,4,0,-11.925,1,1444
5R8sdsSEMTHnBpHHcMdBC1,0.251,0.967,0.0748,80.918,0.106,3,0,-26.604,8,1445
3EGhPWuff3qSJ6E3FDQSQZ,0.244,0.36,0.0791,140.071,0.385,4,1,-10.612,4,1446
116nJvcN1RB2UF2VuIyObG,0.626,0.72,0.286,97.036,0.249,4,0,-28.824,7,1447
2dRhpZVaUKQksScefYs0J6,0.102,0.957,0.0348,76.243,0.341,4,1,-15.632,8,1448
1xXpk03LYzaOC8eQHUbmCd,0.241,0.508,0.0364,110.886,0.506,3,0,-14.641,11,1449
04cuyaLUTKspSKLyfcrCc1,0.084,0.879,0.161,172.459,0.0747,3,0,-34.012,9,1450
5YdmA6bqwLXgQq7XmSfJcC,0.204,0.497,0.0377,103.776,0.201,4,0,-15.474,2,1451
6ewLQwmkpJYKaQkA4GNFtd,0.423,0.395,0.335,169.995,0.425,4,0,-16.529,11,1452
1j2uAypG4tHiJHO2xcemaG,0.647,0.349,0.504,140.021,0.441,4,0,-12.157,1,1453
4dUIwKF5cQ4efJELwG8cpm,0.0693,0.994,0.0385,73.878,0.00313,4,0,-41.164,7,1454
0yMi0l45zu3z09invky1Ie,0.147,0.00377,0.0735,69.877,0.727,3,1,-14.069,8,1455
021Dbw4GkAwkkFuot41mR0,0.21,0.921,0.0358,74.925,0.359,4,1,-8.234,2,1456
1tlOW6lZKFTSk7jaSIE0Eh,0.146,0.846,0.0377,66.711,0.194,4,1,-23.876,8,1457
0pLlZydT4uPrbcrycGPMpe,0.0609,0.396,0.0298,66.366,0.0638,3,1,-30.371,2,1458
70uYf6bpZDflxzcZeslJxA,0.374,0.741,0.149,159.913,0.182,4,0,-17.12,7,1459
76bfbFn1BkmGhXghy24N39,0.0701,0.519,0.031,78.827,0.0545,4,1,-23.057,5,1460
5mtuOStn5Ntl6BkI5M8gji,0.3,0.327,0.0392,109.699,0.18,4,1,-13.071,9,1461
1ph6Bncj7s3BmYp6FkIzP8,0.542,0.948,0.216,126.954,0.134,4,0,-22.526,7,1462
4LV1tfvAUEMxlhrMgWZ8Mh,0.224,0.927,0.0619,72.732,0.0669,5,0,-36.061,5,1463
0eVTUOmavxTelAN3UvvM6q,0.623,0.000172,0.0391,127.921,0.33,4,1,-17.154,7,1464
4r3DMKmkJgbJJLBuEe1zp0,0.539,0.000216,0.243,139.983,0.861,4,1,-7.34,8,1465
40WXdZDdjnEIMiQynWYF8U,0.375,0.979,0.0389,97.11,0.225,4,1,-15.091,7,1466
0G1Du52loFnqrRHQ7nUxqK,0.212,0.776,0.211,109.05,0.436,1,1,-13.197,5,1467
1ODwijsbTw3g0vEQgYC77q,0.699,0.865,0.461,94.418,0.458,4,0,-15.305,7,1468
3sLgMuBTIEp761Zi7bl5im,0.115,0.981,0.0344,67.35,0.0015,3,1,-37.529,5,1469
3XZokWrtZQXYCwYBLXmSSk,0.0978,0.592,0.0281,87.746,0.0257,3,0,-17.509,4,1470
5Cr0fRWrB5C8AcfpkuxwL9,0.126,0.983,0.0376,61.109,0.22,4,1,-15.255,3,1471
6q0cZRhnZfpR0WUB8Djb00,0.543,0.00121,0.484,139.978,0.866,4,1,-8.148,2,1472
3uS2P07FDjhm1GlXKWKilM,0.66,0.023,0.171,84.03,0.617,4,0,-8.442,4,1473
4ouHnqx22lzTZHr2hEt5aH,0.578,0.134,0.398,162.015,0.513,4,0,-9.868,1,1474
18XxXHR2YPCvGEZA2fexUC,0.103,0.918,0.0709,70.604,0.326,3,1,-18.487,7,1475
0nGDGtGpaLPwRyAaJW1kBh,0.574,0.229,0.118,159.975,0.574,4,1,-9.33,0,1476
5TvfXpzlZrcX576kGvJNw4,0.485,0.0446,0.365,109.889,0.473,4,1,-15.988,8,1477
75NEy21rvmA69KGSIK9d5s,0.149,0.95,0.189,104.517,0.43,4,0,-15.262,10,1478
7FO7BolIZsl1o8DDSjeOph,0.295,0.895,0.102,71.721,0.119,1,1,-19.872,5,1479
32mArz1WHM1MwRVOnHcge3,0.763,0.105,0.114,119.988,0.261,4,1,-17.004,7,1480
2KvIO4ew1TGnz1VfTJk49g,0.351,0.0614,0.1,102.041,0.609,4,1,-9.031,9,1481
2AILyCPBHrZMTed3ymNFkS,0.113,0.824,0.0279,63.718,0.105,4,0,-23.494,1,1482
5bvuK8M2JDfdo5jafjsSE6,0.723,0.0743,0.0552,108.011,0.724,4,0,-7.009,10,1483
5KLZDzUwTvJmNV3t5bjBCs,0.579,0.794,0.36,108.965,0.607,4,1,-10.548,7,1484
1p2uitVhhe1ujzEcAT16Ik,0.172,0.307,0.084,142.692,0.235,3,1,-25.802,7,1485
1djb4GHevlF1eTVkv92SHb,0.0917,0.304,0.0389,81.617,0.0494,1,0,-35.517,0,1486
4tTOURXjNlKeRbbTb7PfgM,0.146,0.99,0.0406,139.736,0.0552,4,0,-26.601,9,1487
3yigNKyVC17jQxYY1aSPZx,0.365,0.936,0.279,119.602,0.112,3,0,-21.555,4,1488
1SjTHB1DOJagECTC0qd48W,0.616,0.238,0.0307,109.99,0.403,4,1,-24.352,5,1489
6Nfeou4uzrZW1jZ6KUHwai,0.582,0.476,0.297,90.5,0.49,4,0,-13.468,11,1490
11WFSZWpWVd85FzOi1EMil,0.115,0.84,0.035,56.082,0.209,3,1,-17.14,3,1491
